cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gMxdgUpwSS,"No offense, but that part “it’s mermaiding time” did not said it at all.",1 bulan yang lalu,Antonio Balzano Enterprises [LPI],UCQZJuLb-r-i-h5Wpw1hMGbQ,0,https://yt3.ggpht.com/GIOwZf-92Zc_pB-o99KY7Pz3BULr4fnKI9WSD2jbyIKE1PE-Wmuu-NtJ4qLH0Ui5W_JhSIVxDIA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.098765
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gO1Hmfby2W,It's mermaid time but it's Black version,1 bulan yang lalu,Rusty Player,UCys0Vw6LG-erwAGtzJu-kFQ,0,https://yt3.ggpht.com/ytc/AMLnZu-uavJQwaZqEQzGlgqgdapL1PpxkPnfT1_EFQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.100945
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gOIpFEwsw0,"I, too, got douche chills.",1 bulan yang lalu,Russell Jimmies,UCOfnH-G2PORSIoNcOGvDzng,0,https://yt3.ggpht.com/ytc/AMLnZu8_4ZUyNyEAfIYBauv3aOFixK2203qwkUvptwsr=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.103153
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gOvkzCdrn6,LOL Go go Little Mermaid!,1 bulan yang lalu,Lee Bee,UCtwupNTDwfLPeWGjO6HgFRA,0,https://yt3.ggpht.com/ytc/AMLnZu8iYa32dU9VtX7fSQGYF4t8zxQ5vPtNMhMpDOofCQ=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.105202
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gP2f54JaTj,how did a rent a girlfriend reference end up in disney ahahha,1 bulan yang lalu,Jsonic.,UCprqzLSn91vjDf_mPDq59pw,0,https://yt3.ggpht.com/KWFnJhJPrL5edPcSwEweEIFkPtjZHx-q3rFTrtvWo9xQiI2LRQvPyQJQm35M0aCfBbI4qXSawg=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.10725
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gQ35XJRhnf,*mermadin,1 bulan yang lalu,faucet,UCbDlbnhkPIezA8D1l27oG-g,0,https://yt3.ggpht.com/-AE1KnMnhXuIZPrSa-PGyX_pLz8N4cJHoYx7Cv3HA2Mqnua7W5iJPzyCSH3gA6YEH_P8oCDsF0w=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.109274
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gQr5O8ldit,I knew this was coming😂,1 bulan yang lalu,rocker 10039,UCmPnOcH4nY3aRu6N6gIoXLA,0,https://yt3.ggpht.com/ytc/AMLnZu_66m_8EhtkD8rPBkQugK0xKIxSvrBS7He3pyI2QA=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.111302
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gR4uLLRsgW,I imagine her transforming bruh 😂 wtf,1 bulan yang lalu,Anthony,UCPH_ZkDG1OHacb2S-Ns-LkQ,0,https://yt3.ggpht.com/ytc/AMLnZu98nFJYIt-uV27tYUX960Si1s7x_pzlWHxxATJs6A=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.113411
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gRV-g_vpmf, @Luthfan Naufal  straight to D - .,1 bulan yang lalu,Haiden Hill,UCTAkZoDppqroEy6wW64Y5JQ,0,https://yt3.ggpht.com/ytc/AMLnZu_MsRswFV2oJ-RPPnhqp1TbVjz50hOw6oq5dw=s176-c-k-c0x00ffffff-no-rj,false,true,1664341285.115468
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gXA8BTD5Sa, @W. Dearth    i think you need  to fix ur。。。😂,4 minggu yang lalu,mori凝瑞,UCmvk5rnJ8ib-YOlUD8rK2JQ,0,https://yt3.ggpht.com/ytc/AMLnZu9035e0xUf5dLjXKOjO_F4mC09x0wqtb_q-xVYm=s176-c-k-c0x00ffffff-no-rj,false,true,1664514085.117186
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gpX4-Ssgh2, @O  anime pfp telling someone to touch grass lol,3 minggu yang lalu,الخاسر,UCpCLR1KybMW0wlfB4BvRt9A,0,https://yt3.ggpht.com/MBlkOyEO-Azi9DAkJ9e40fihD5YO4uuyQWClhTTaNB_08VEHmsqYVLuJo3nmLx8ZeS_E0AUK9BU=s176-c-k-c0x00ffffff-no-rj,false,true,1665118885.118884
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gqYHNHlnfN,You won at the cringe competition right now,3 minggu yang lalu,ZooWeeMama,UCKs25nYMy8qJzXoVoG662iw,0,https://yt3.ggpht.com/XbKWQAsyECuu8fRToplBRMwYdaxApXshjyC_0yA2caBt6XDy9ZVVEKdQ6PWd8QYT30mu1ZQ5_w=s176-c-k-c0x00ffffff-no-rj,false,true,1665118885.120562
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gzAuLMPym6,"The part where the little mermaid said ""am i nidda"" sent shivers down my spin",2 minggu yang lalu,Noval Zendra,UC0jrC1hQsc3ixcSyGMZBAMA,0,https://yt3.ggpht.com/apGaiusBw5TWlvSNHtBzQp19nLFmAuLvLVILH-CDKodbtylAUp_8Jp8sTyKRyGx4S307MK57=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.122217
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9gzG-5PKnUR, @Noval Zendra  4 Chan goofy ahh,2 minggu yang lalu,الخاسر,UCpCLR1KybMW0wlfB4BvRt9A,0,https://yt3.ggpht.com/MBlkOyEO-Azi9DAkJ9e40fihD5YO4uuyQWClhTTaNB_08VEHmsqYVLuJo3nmLx8ZeS_E0AUK9BU=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.123899
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h0BBORzRgl, @Drea Dat B  The Movie would’ve been much more beautiful and romantic had the character been White. Spoiled such a beautiful dream of a movie.,2 minggu yang lalu,Ranger 7621,UClA9vNMjRLpATqwcZGXdJDQ,0,https://yt3.ggpht.com/ytc/AMLnZu9pG29CmbDk3UosSNxSp9n0y1D83caJbZqyVnAzF6H7e5liYdj6kYQGllJ0OkYQ=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.12556
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h1GCf0Qg6X, @Paul Sykes  probably the same amount as white Ariel convincing little white girls they can swim,2 minggu yang lalu,Kenya Bundy,UCQ0OYuOC9twva8SL1vtKj9A,0,https://yt3.ggpht.com/ytc/AMLnZu-wDqLuL9TnRF1DXqHDeuphXR4zBe0IsVA3cg=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.127231
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h1I7UnDYIW, @ksenobite  the part where a fully grown Karen with children didn’t throw a temper tantrum in Walmart by throwing themselves on the floor and whaling like a toddler because they didn’t get their way gave me relief. Glad it was someone who exudes royalty and carries themselves with class and grace,2 minggu yang lalu,Kenya Bundy,UCQ0OYuOC9twva8SL1vtKj9A,0,https://yt3.ggpht.com/ytc/AMLnZu-wDqLuL9TnRF1DXqHDeuphXR4zBe0IsVA3cg=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.128913
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h1SR0jHKP_,Lololol,2 minggu yang lalu,antoinecarie,UCkyGfYiBeto3TcZjkUWvtjg,0,https://yt3.ggpht.com/ytc/AMLnZu-NxWaTujzmq7LO5yi0No8sXTUr9oQu2oODSp92=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.130565
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h3JDtl1a8Z,Oops wrong comment section 😬 😅 🤣 😳 🤪 🙃,2 minggu yang lalu,kindred,UCrLWOSMW899kadJWwvVtvGA,0,https://yt3.ggpht.com/gOtIVuCGJcE4c0ebD5LXMrViH-KtFjAzvwrc0jA8TRkyiyXK2ZOId5CgwWCouqMq_X3VQges=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.788701
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h3ri7csfjd, @judiccc  it's because the film is a fucking joke so we make jokes about how horrible it will certainly be,2 minggu yang lalu,Andy Copeland,UCkiFmjLrX1AGP-YGj5Or3GA,1,https://yt3.ggpht.com/ytc/AMLnZu-dmNGLTF3mu0V9pKChBrlg_Dr-lhW9cBjCouS-=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.792877
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h4NqfszJSF,STOP RHYMING EMINEM!!!!,2 minggu yang lalu,Ren Ren Keeltoys,UCO6E-Q5XKiM-paYasx4wu1A,0,https://yt3.ggpht.com/ytc/AMLnZu-k-g8FLk1yr0yEhgFYWDx8XXDPMsUQc41MkZs2=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.796831
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h4ZPnb1Z72, @Luthfan Naufal  max 1,2 minggu yang lalu,Zzleeep,UCH9K9fKcLoD6uH9wWwmi41A,0,https://yt3.ggpht.com/ytc/AMLnZu8cRi78S2MgpNIALSawiFAeqkGVQ1cgNtUxgbbA4g=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.800294
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h4q1Br-fMo,I love when u cared so much abt a childrens film,2 minggu yang lalu,Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,0,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.803758
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h4xvvX5LDp, @Nyklyfe9  no balls if you don't post this reply on every one of these comments,2 minggu yang lalu,Andy Copeland,UCkiFmjLrX1AGP-YGj5Or3GA,3,https://yt3.ggpht.com/ytc/AMLnZu-dmNGLTF3mu0V9pKChBrlg_Dr-lhW9cBjCouS-=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.807039
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h5EnRDXPpP, @Andy Copeland  check again son,2 minggu yang lalu,Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,0,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.81003
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h5EsAIJ0FD, @Andy Copeland  dont worry im just getting started lol,2 minggu yang lalu,Nyklyfe9,UCmI2XK102WDEtV9PGEHoYog,0,https://yt3.ggpht.com/1-1tEZsAxzWVXvG0zL5u3kfU3yTiFVn2yAqe57s6bvm1m4byB0BVz1MgJP54pX-RkIReZG5US2U=s176-c-k-c0x00ffffff-no-rj,false,true,1665723685.813008
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hDJ1Y0x-4d, @Luthfan Naufal  don’t be a clown xd,12 hari yang lalu,Otaku Girl,UCnlFA3dz40cOtkAfptOFR9g,0,https://yt3.ggpht.com/pr85bp3ohmCX7yZNhc3bIsmmoxuW9LWMO20XTbpanEhTCVlI-E5uQmmfYeJk6VAIMgFv3Aa-5W0=s176-c-k-c0x00ffffff-no-rj,false,true,1665896485.81651
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hDe-OwIKO1, @JP Du Toit  indeed,12 hari yang lalu,Luthfan Naufal,UCmMvym--wJEC7Lt4gbgpq8g,0,https://yt3.ggpht.com/BrSXIS0rdOT9qARxJvoQNpuHj0l3AtbqXMtY_4b2jkKsMzmT4fJ0Ltetd6UhE9D6B29O-P27=s176-c-k-c0x00ffffff-no-rj,false,true,1665896485.819531
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hDe77zDTzL, @Otaku Girl  you don't know what a sarcasm is do you,12 hari yang lalu,Luthfan Naufal,UCmMvym--wJEC7Lt4gbgpq8g,0,https://yt3.ggpht.com/BrSXIS0rdOT9qARxJvoQNpuHj0l3AtbqXMtY_4b2jkKsMzmT4fJ0Ltetd6UhE9D6B29O-P27=s176-c-k-c0x00ffffff-no-rj,false,true,1665896485.822543
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hGyIXkcUEq,i don't get it,10 hari yang lalu,Tony Dracon,UCwlAPGjwVBXJ-9rUSXaoqIg,0,https://yt3.ggpht.com/ytc/AMLnZu8V2zZuOdArYLQbknZqGZWYTM4SM_YMtkvfMg=s176-c-k-c0x00ffffff-no-rj,false,true,1666069285.825559
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hGycwaMIld, @Tony Dracon  morbius reference,10 hari yang lalu,Luthfan Naufal,UCmMvym--wJEC7Lt4gbgpq8g,0,https://yt3.ggpht.com/BrSXIS0rdOT9qARxJvoQNpuHj0l3AtbqXMtY_4b2jkKsMzmT4fJ0Ltetd6UhE9D6B29O-P27=s176-c-k-c0x00ffffff-no-rj,false,true,1666069285.828258
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hIHYb4Csto,Not funny,10 hari yang lalu,Neinz,UCuW-9XYWNqmBBUEYANhrUrA,0,https://yt3.ggpht.com/TBwDzJ5UhvymHeHc0CG59F0PCpD0TAmpJfYJ1pQfEINdrBpBimlSjDJ2_jJOPfh8TSCyZRBvrQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666069285.830936
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hJ2D8T9d_7,I'm confused what's with the part comments?,10 hari yang lalu,Tamara,UCkeFfu94ySUCpb8x467uaqA,0,https://yt3.ggpht.com/TsDftHG5Gy_UefMXp9hiuHxASf-bF1dwSXO-D6jzyXZBRgvA7Z-oHMJBNE5q9e5I587ev-mPpQ=s176-c-k-c0x00ffffff-no-rj,false,true,1666069285.833636
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hLYaQ6VeXZ,God damn morbius joke,9 hari yang lalu,59 Master,UCMuI1GkLzoQ4saxF5hlbLgQ,0,https://yt3.ggpht.com/ytc/AMLnZu9yxRu-n2Q6o2ccCl0Jn-7hNTEDeuCRffpsa7GQjw=s176-c-k-c0x00ffffff-no-rj,false,true,1666155685.836048
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hLeh_hYJlh,😮😊😅😢,9 hari yang lalu,Yolanda Villar,UC3jJ_1vWkjAPHaWtSJ4K79g,0,https://yt3.ggpht.com/ytc/AMLnZu_VTdpiojcFZ-zGjNjMGKa4DgIkcIqKYP-4VuujOw=s176-c-k-c0x00ffffff-no-rj,false,true,1666155685.838482
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hMZ1QX0kNA,"body's aching all
The time
Goodbye, everybody, I've got to go,
Gotta leave you all behind and face the truth
Mama, oooh
I don't want to die,
I sometimes wish I'd never been born at all.

I see a little silhouetto of a man,
Scaramouch, Scaramouch, will you do the Fandango!

Thunderbolts and lightning, very, very frightening me
Galileo, Galileo
Galileo, Galileo
Galileo, Figaro - magnificoo

I'm just a poor boy nobody loves me
He's just a poor boy from a poor family,
Spare him his life from this monstrosity
Easy come, easy go, will you let me go
Bismillah! No, we will not let you go
(Let him go!) Bismillah! We will not let you go
(Let him go!) Bismillah! We will not let you go
(Let me go) Will not let you go
(Let me go)(Never) Never let you go
(Let me go) (Never) let you go (Let me go) Ah
No, no, no, no, no, no, no
Oh mama mia, mama mia, mama mia, let me go
Beelzebub has a devil put aside for me, for me,
For meee

So you think you can stop me and spit in my eye
So you think you can love me and leave me to die
Oh, baby, can't do this to me, baby,
Just gotta get out, just gotta get right outta here

Nothing really matters, Anyone can see,
Nothing really matters,
Nothing really matters to me
Any way the wind blows...",8 hari yang lalu,m.sanFFF,UC0wnaY1k9GBSMS8RRoUjbVw,1,https://yt3.ggpht.com/P5ilfyBvaUAYcX6sp2vprDrIjjEmF9VzLuQtcQk_HUfBJVKSXoP9mb_wVmk1dn5lTz1QYmAc=s176-c-k-c0x00ffffff-no-rj,false,true,1666242085.840897
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hNgluV9JA8, @Fun Latest  Wow that's pathetic on so many levels.,8 hari yang lalu,Frenetic Gamer,UCjlx4AH3dMrpHaQct0ARSMQ,0,https://yt3.ggpht.com/ytc/AMLnZu-jHymBQT9caBI_kjVAFo_pqj7C2YWn9QsfMOLVKA=s176-c-k-c0x00ffffff-no-rj,false,true,1666242085.843159
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hNh5Am5PcF, @Frenetic Gamer  boohoo keep crying! Owww my IQ!! So loww! Wahhh!,8 hari yang lalu,Jenna tales,UCv19T6Cc7EkU4Qrrx5VKR1g,0,https://yt3.ggpht.com/ytc/AMLnZu9fER6qtX-wdQBAT6BhNcuI57UYd_sw7z7A-A8zGu6ypGOam3tUUT5XZbpvkfoH=s176-c-k-c0x00ffffff-no-rj,false,true,1666242085.845341
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hNhWCWacXF, @Kenya Bundy  Hey but at least in one of those scenarios it wasn't a horde of ravenous baboons raiding a store and stealing merchandise. It's one thing to think you're entitled; it's another to think it so much that you feel you have the right to ransack and steal goods from a store with no consequences. Just look at all the other stores dealing with it right now like Wawa recently in Philly.,8 hari yang lalu,Frenetic Gamer,UCjlx4AH3dMrpHaQct0ARSMQ,1,https://yt3.ggpht.com/ytc/AMLnZu-jHymBQT9caBI_kjVAFo_pqj7C2YWn9QsfMOLVKA=s176-c-k-c0x00ffffff-no-rj,false,true,1666242085.847557
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hQTn7QjksT,The part when Ariel said “who's bad” was so inspiring it gave me chills!,7 hari yang lalu,Tirigueitor,UCbOzjJoFYXyRLZbbbjb1Jfg,0,https://yt3.ggpht.com/yVSh9Y8oicjwPLYWEJp7IdpflbMzxxAYom_aji4P0gjuETaFElocF7UuqZQBzMoiQpiCefNWQos=s176-c-k-c0x00ffffff-no-rj,false,true,1666328485.849695
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hQXTqRCZab, @Frenetic Gamer  and for the sake of everyone else…seek therapy for your inferiority complex lol,7 hari yang lalu,Kenya Bundy,UCQ0OYuOC9twva8SL1vtKj9A,0,https://yt3.ggpht.com/ytc/AMLnZu-wDqLuL9TnRF1DXqHDeuphXR4zBe0IsVA3cg=s176-c-k-c0x00ffffff-no-rj,false,true,1666328485.851743
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hRwyTNizBF," @Kenya Bundy  I only saw one comment (just checked and still only see one) but nice theory and I’m not sure how you think I’m a racist. Because I used the term “baboon”? Well I used that because they’ve been known to organize in packs, attack in groups and  are well known for stealing (look up Cape Town baboons). They even keep dogs as pets for their hordes. So I used it as an analogy for people acting like a pack of wild animals rampaging through the store and stealing loot. If you took it as a racist thing that’s on YOU and I wonder why that connection came to your mind instantly.",6 hari yang lalu,Frenetic Gamer,UCjlx4AH3dMrpHaQct0ARSMQ,2,https://yt3.ggpht.com/ytc/AMLnZu-jHymBQT9caBI_kjVAFo_pqj7C2YWn9QsfMOLVKA=s176-c-k-c0x00ffffff-no-rj,false,true,1666414885.853787
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hRxYW6leZe, @Kenya Bundy  yeah- like I said- I just scrolled through all the comments and I only see the one. YouTube IS deleting comments on this particular video though so maybe yours got deleted. What did it say?,6 hari yang lalu,Frenetic Gamer,UCjlx4AH3dMrpHaQct0ARSMQ,2,https://yt3.ggpht.com/ytc/AMLnZu-jHymBQT9caBI_kjVAFo_pqj7C2YWn9QsfMOLVKA=s176-c-k-c0x00ffffff-no-rj,false,true,1666414885.855862
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hS5AqX87hJ,It looks trash,6 hari yang lalu,Tommy Angelo,UCHRKSaPZoMk6_iIXQ5BCFtg,1,https://yt3.ggpht.com/LZw5YcZxqjZ96Ag8vyN6fS1Npat-4229kHk4qW-VEHLU8smlEd0LyKFR-vLRNRNjRZrBSnOa8A=s176-c-k-c0x00ffffff-no-rj,false,true,1666414885.857952
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hS6KVRki81,"body's aching all the ""mermaiding"" time.",6 hari yang lalu,Александр Карнаух,UCUrOj31ocKhbN5OM_6-iXbw,0,https://yt3.ggpht.com/ytc/AMLnZu-18jpwpvRoPurcCjmMMcCWwIdBlmEV6SQtGw=s176-c-k-c0x00ffffff-no-rj,false,true,1666414885.859915
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hS8ar0xAy4," @judiccc  They're trolling the movie. It's the same thing these ""civilized"" people are doing with rings of power.",6 hari yang lalu,Afrolynx,UCR7GcUEdRrGCvahYkzY-c6g,0,https://yt3.ggpht.com/ytc/AMLnZu-VzQlKdCMziHKGWGOXRhGwiMVnvmWqmgxYdo8C_g=s176-c-k-c0x00ffffff-no-rj,false,true,1666414885.861832
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hUtSOGZ6GY,xDDDDD,5 hari yang lalu,höhh,UCqnouID7XRenp7nSdx0aFPg,0,https://yt3.ggpht.com/ytc/AMLnZu_qE1-4xtGr8uCCJaBaRVAabmR6bymJrnLFTipbqbWay65FlqNGE2s-FdRB3TXf=s176-c-k-c0x00ffffff-no-rj,false,true,1666501285.863737
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hVND5QBr_E,Guys.. Real Deep sea creatures was never gonna be as good looking as her...,5 hari yang lalu,goite,UCTCDoXHO5fSDCjmpy3WBAAQ,0,https://yt3.ggpht.com/M3NkhoPQ6BrYnSM3xMTzFqpQ8oob6dfKdwb5n4_zfeXIEDbjrtBXNgXz0auTHU6LME9pIejAlOg=s176-c-k-c0x00ffffff-no-rj,false,true,1666501285.86564
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hVrbLhv7mD," @fernando13e  lack of dialogue? bro this is a REMAKE of an old children’s movie. if you feel as tho this was a bad film, i also assume you feel the same way about the original? the trailer is literally just a little snippet of the movie, how are you already complaining about dialogue??? just admit you’re all mad that a black women is playing as lead. if she were white i don’t think y’all would be doing this AT ALL! and the crazy part is how this movie is for kids… but you teens, adults, and old heads with your racist mindset just had to come take over. this is ridiculous.. it’s 2022… how are you all mad over a remake of a children movie? it makes no sense",5 hari yang lalu,Keionna Nicole,UCejLU7MpDGu_UGy8y0W5S2Q,0,https://yt3.ggpht.com/ytc/AMLnZu9TMw-VZCEtqo3XA1yP3oZNiACwge2oyZmku9jsbA=s176-c-k-c0x00ffffff-no-rj,false,true,1666501285.867564
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hY4xpbUrIG, @John Anders  how?,4 hari yang lalu,Wiliboi,UCKkCvutA2DlsaK_jRAZB18g,0,https://yt3.ggpht.com/COl8Z_RXqmbSmIf93BxBMhIK6IPmML6d_68YosYgiZQ80kJ8BG8O-ZmDOZ-k869-WVR1EoVIFkc=s176-c-k-c0x00ffffff-no-rj,false,true,1666587685.869519
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hYyE8dDprP,"All this about Ariel, what about:
King Triton when he said ""I'm gonna get medieval on your ass!""
DAYAM homeboy got some payback comen.
And fucken Flounder goen all OG ""Say 'what' again, I dare you, I double dare you motherfucker, say what one more Goddamn time!""
I'm glad I had on my shitten pants.",3 hari yang lalu,Someone Somewhere,UC2reTsiVRZXiQSlfR6mnZkw,1,https://yt3.ggpht.com/ytc/AMLnZu9BPj_hKwLjJ8gMnK8fEcQm5ILGfWzAjq6UG6tE=s176-c-k-c0x00ffffff-no-rj,false,true,1666674085.871406
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h_GBaCux-f, @Haseeb 2  what does that even mean?,3 hari yang lalu,Wiliboi,UCKkCvutA2DlsaK_jRAZB18g,0,https://yt3.ggpht.com/COl8Z_RXqmbSmIf93BxBMhIK6IPmML6d_68YosYgiZQ80kJ8BG8O-ZmDOZ-k869-WVR1EoVIFkc=s176-c-k-c0x00ffffff-no-rj,false,true,1666674085.873244
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9h_ov5MDqBp,Wow,3 hari yang lalu,noel Nuñez,UC7HMkJM1hG5llbBGpMSnsAw,0,https://yt3.ggpht.com/Vp3HiCDXVl7WKwS6E4t93codL4OQEQqrZxChTDgx4ERESrJBnhRgALkV3I2X83K_4C101uR1=s176-c-k-c0x00ffffff-no-rj,false,true,1666674085.875077
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9haX18rQSRY,🤦‍♂,2 hari yang lalu,Kev. Mill,UCO6MSmFPxIAGMxXIfLrT0ag,0,https://yt3.ggpht.com/ytc/AMLnZu_6wLR9l7xsrlQVxZNqTOOxnZkf4C4GqxUDL5wj=s176-c-k-c0x00ffffff-no-rj,false,true,1666760485.876931
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hd14mpr83z," @Cassandra Price  Awwww, how is that traffic injury healing up? :)",2 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,0,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,true,1666760485.878772
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hd1JW1DKH6, @Drea Dat B  Ariel is not green either. She is never green.,2 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,0,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,true,1666760485.880608
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hd1oyLHXBU, @dillan dones  🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,0,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,true,1666846886.374582
UgytxrQu0iskMPl4V5V4AaABAg.9fvh5EBfRsm9hd2foqCSyR, @Fun Latest  If you want to see a man hating feminist Ariel that only uses Eric for a green card then you do you. It's still going to fail spectacularly like She-Hulk did for reasons like that.,1 hari yang lalu,Old Fashioned Stitches,UC52tAekG91MJrrClbW6l0EA,0,https://yt3.ggpht.com/ytc/AMLnZu8ot5x2o4AFKJmkgFH2s58QsC4kz_kk9HPqd0Au3Q=s176-c-k-c0x00ffffff-no-rj,false,true,1666846886.379513
